fpr,tpr,auc
0.049747464089252805,0.9024390243902439,0.9701834109465055
0.049775601795185635,0.9024390243902439,0.9701834109465055
0.04983187720705131,0.9024390243902439,0.9701834109465055
0.049930359177816235,0.9024390243902439,0.9701834109465055
0.049958496883749065,0.9024390243902439,0.9701834109465055
0.0503805624727416,0.9024390243902439,0.9701834109465055
0.05040870017867443,0.9024390243902439,0.9701834109465055
0.05071821494393562,0.9024390243902439,0.9701834109465055
0.05077449035580129,0.9024390243902439,0.9701834109465055
0.0509433165913983,0.9024390243902439,0.9701834109465055
0.05098552315029756,0.9024390243902439,0.9701834109465055
0.051407588739290085,0.9024390243902439,0.9701834109465055
0.05144979529818934,0.9024390243902439,0.9701834109465055
0.05146386415115576,0.9024390243902439,0.9701834109465055
0.05149200185708859,0.9024390243902439,0.9701834109465055
0.051717103504551276,0.9024390243902439,0.9701834109465055
0.05174524121048411,0.9024390243902439,0.9701834109465055
0.051759310063450525,0.9024390243902439,0.9701834109465055
0.05178744776938336,0.9024390243902439,0.9701834109465055
0.05188592974014829,0.9024390243902439,0.9701834109465055
0.05191406744608112,0.9024390243902439,0.9701834109465055
0.05202661826981246,0.9024390243902439,0.9701834109465055
0.0520547559757453,0.9024390243902439,0.9701834109465055
0.05235020188804007,0.9024390243902439,0.9701834109465055
0.0523783395939729,0.9024390243902439,0.9701834109465055
0.05242054615287216,0.9024390243902439,0.9701834109465055
0.05250495927067066,0.9024390243902439,0.9701834109465055
0.0525330969766035,0.9024390243902439,0.9701834109465055
0.05256123468253633,0.9024390243902439,0.9701834109465055
0.05268785435923409,0.9024390243902439,0.9701834109465055
0.05274412977109976,0.9024390243902439,0.9701834109465055
0.052842611741864685,0.9024390243902439,0.9701834109465055
0.05288481830076394,0.9024390243902439,0.9701834109465055
0.05294109371262961,0.9024390243902439,0.9701834109465055
0.05296923141856245,0.9024390243902439,0.9701834109465055
0.05313805765415946,0.9024390243902439,0.9701834109465055
0.05318026421305871,0.9024390243902439,0.9701834109465055
0.053208401918991545,0.9024390243902439,0.9701834109465055
0.05323653962492438,0.9024390243902439,0.9701834109465055
0.053250608477890794,0.9024390243902439,0.9701834109465055
0.05334909044865572,0.9024390243902439,0.9701834109465055
0.05346164127238706,0.9024390243902439,0.9701834109465055
0.05351791668425273,0.9024390243902439,0.9701834109465055
0.053574192096118405,0.9024390243902439,0.9701834109465055
0.05360232980205124,0.9024390243902439,0.9701834109465055
0.05367267406688333,0.9024390243902439,0.9701834109465055
0.05370081177281616,0.9024390243902439,0.9701834109465055
0.05371488062578258,0.9024390243902439,0.9701834109465055
0.053743018331715416,0.9024390243902439,0.9701834109465055
0.05382743144951392,0.9024390243902439,0.9701834109465055
0.05386963800841318,0.9024390243902439,0.9701834109465055
0.05388370686137959,0.9024390243902439,0.9701834109465055
0.05391184456731243,0.9024390243902439,0.9701834109465055
0.05395405112621168,0.9024390243902439,0.9701834109465055
0.05401032653807735,0.9024390243902439,0.9701834109465055
0.05424949703850645,0.9024390243902439,0.9701834109465055
0.054291703597405705,0.9024390243902439,0.9701834109465055
0.05437611671520421,0.9024390243902439,0.9701834109465055
0.05440425442113705,0.9024390243902439,0.9701834109465055
0.0544464609800363,0.9024390243902439,0.9701834109465055
0.054474598685969135,0.9024390243902439,0.9701834109465055
0.05475597574529749,0.9024390243902439,0.9701834109465055
0.05479818230419674,0.9024390243902439,0.9701834109465055
0.05489666427496166,0.9024390243902439,0.9701834109465055
0.0549248019808945,0.9024390243902439,0.9701834109465055
0.055051421657592255,0.9024390243902439,0.9701834109465055
0.05510769706945793,0.9024390243902439,0.9701834109465055
0.055192110187256435,0.9024390243902439,0.9701834109465055
0.055220247893189266,0.9024390243902439,0.9701834109465055
0.0552483855991221,0.9024390243902439,0.9701834109465055
0.05527652330505494,0.9024390243902439,0.9701834109465055
0.055360936422853446,0.9024390243902439,0.9701834109465055
0.055403142981752695,0.9024390243902439,0.9701834109465055
0.05552976265845046,0.9024390243902439,0.9701834109465055
0.055557900364383295,0.9024390243902439,0.9701834109465055
0.05561417577624896,0.9024390243902439,0.9701834109465055
0.0556423134821818,0.9024390243902439,0.9701834109465055
0.05569858889404747,0.9024390243902439,0.9701834109465055
0.055726726599980306,0.9024390243902439,0.9701834109465055
0.055740795452946724,0.9024390243902439,0.9701834109465055
0.055768933158879555,0.9024390243902439,0.9701834109465055
0.05582520857074523,0.9024390243902439,0.9701834109465055
0.05586741512964448,0.9024390243902439,0.9701834109465055
0.05592369054151015,0.9024390243902439,0.9701834109465055
0.05606437907117433,0.9024390243902439,0.9701834109465055
0.056092516777107165,0.9024390243902439,0.9701834109465055
0.05619099874787208,0.9024390243902439,0.9701834109465055
0.05621913645380492,0.9024390243902439,0.9701834109465055
0.05633168727753626,0.9024390243902439,0.9701834109465055
0.0563598249834691,0.9024390243902439,0.9701834109465055
0.05641610039533477,0.9024390243902439,0.9701834109465055
0.05643016924830119,0.9024390243902439,0.9701834109465055
0.05645830695423402,0.9024390243902439,0.9701834109465055
0.05647237580720044,0.9024390243902439,0.9701834109465055
0.05654272007203253,0.9024390243902439,0.9701834109465055
0.056866303690260134,0.9024390243902439,0.9701834109465055
0.05689444139619297,0.9024390243902439,0.9701834109465055
0.05693664795509222,0.9024390243902439,0.9701834109465055
0.05696478566102506,0.9024390243902439,0.9701834109465055
0.05699292336695789,0.9024390243902439,0.9701834109465055
0.057021061072890726,0.9024390243902439,0.9701834109465055
0.057049198778823564,0.9024390243902439,0.9701834109465055
0.0570773364847564,0.9024390243902439,0.9701834109465055
0.05711954304365565,0.9024390243902439,0.9701834109465055
0.05714768074958849,0.9024390243902439,0.9701834109465055
0.05741498895595042,0.9024390243902439,0.9701834109465055
0.05747126436781609,0.9024390243902439,0.9701834109465055
0.05751347092671535,0.9024390243902439,0.9701834109465055
0.05754160863264818,0.9024390243902439,0.9701834109465055
0.057583815191547434,0.9024390243902439,0.9701834109465055
0.05761195289748027,0.9024390243902439,0.9701834109465055
0.05820284472206981,0.9024390243902439,0.9701834109465055
0.0582731889869019,0.9024390243902439,0.9701834109465055
0.05831539554580115,0.9024390243902439,0.9701834109465055
0.058343533251733984,0.9024390243902439,0.9701834109465055
0.05861084145809592,0.9024390243902439,0.9701834109465055
0.05863897916402876,0.9024390243902439,0.9701834109465055
0.05879373654665935,0.9024390243902439,0.9701834109465055
0.058821874252592186,0.9024390243902439,0.9701834109465055
0.058850011958525024,0.9024390243902439,0.9701834109465055
0.05893442507632353,0.9024390243902439,0.9701834109465055
0.059243939841584714,0.9024390243902439,0.9701834109465055
0.05927207754751755,0.9024390243902439,0.9701834109465055
0.05928614640048397,0.9024390243902439,0.9701834109465055
0.059370559518282476,0.9024390243902439,0.9701834109465055
0.05953938575387949,0.9024390243902439,0.9701834109465055
0.059567523459812324,0.9024390243902439,0.9701834109465055
0.05962379887167799,0.9024390243902439,0.9701834109465055
0.05966600543057724,0.9024390243902439,0.9701834109465055
0.059736349695409335,0.9024390243902439,0.9701834109465055
0.059764487401342166,0.9024390243902439,0.9701834109465055
0.05989110707803993,0.9024390243902439,0.9701834109465055
0.059919244783972765,0.9024390243902439,0.9701834109465055
0.060130277578469025,0.9024390243902439,0.9701834109465055
0.06015841528440186,0.9024390243902439,0.9701834109465055
0.06022875954923395,0.9024390243902439,0.9701834109465055
0.06024282840220037,0.9105691056910569,0.9701834109465055
0.06025689725516679,0.9105691056910569,0.9701834109465055
0.06029910381406604,0.9105691056910569,0.9701834109465055
0.06034131037296529,0.9105691056910569,0.9701834109465055
0.06036944807889813,0.9105691056910569,0.9701834109465055
0.060453861196696636,0.9105691056910569,0.9701834109465055
0.060496067755595885,0.9105691056910569,0.9701834109465055
0.06055234316746156,0.9105691056910569,0.9701834109465055
0.06056641202042797,0.9105691056910569,0.9701834109465055
0.06060861857932723,0.9105691056910569,0.9701834109465055
0.06091813334458841,0.9105691056910569,0.9701834109465055
0.060988477609420506,0.9105691056910569,0.9701834109465055
0.06101661531535334,0.9105691056910569,0.9701834109465055
0.06105882187425259,0.9105691056910569,0.9701834109465055
0.061171372697983936,0.9105691056910569,0.9701834109465055
